score	q-value	spline	type
3.49251	6.60153e-05	1.93814e-10	0
3.49246	6.60153e-05	1.93875e-10	0
3.49217	6.60153e-05	1.94246e-10	0
3.49195	6.60153e-05	1.94524e-10	0
3.49137	6.60153e-05	1.9527e-10	0
3.49063	6.60153e-05	1.96218e-10	0
3.48891	6.60153e-05	1.98444e-10	0
3.48839	6.60153e-05	1.99123e-10	0
3.4857	6.60153e-05	2.02669e-10	0
3.48521	6.60153e-05	2.03321e-10	0
3.485	6.60153e-05	2.03602e-10	0
3.4841	6.60153e-05	2.04815e-10	0
3.48336	6.60153e-05	2.0581e-10	0
3.48329	6.60153e-05	2.05906e-10	0
3.48236	6.60153e-05	2.07166e-10	0
3.48227	6.60153e-05	2.07286e-10	0
3.48056	6.60153e-05	2.09621e-10	0
3.48039	6.60153e-05	2.09864e-10	0
3.48008	6.60153e-05	2.10283e-10	0
3.47767	6.60153e-05	2.13642e-10	0
3.4774	6.60153e-05	2.14015e-10	0
3.47664	6.60153e-05	2.15079e-10	0
3.47579	6.60153e-05	2.16289e-10	0
3.47538	6.60153e-05	2.16879e-10	0
3.47533	6.60153e-05	2.16942e-10	0
3.47471	6.60153e-05	2.17835e-10	0
3.4726	6.60153e-05	2.20858e-10	0
3.47098	6.60153e-05	2.23226e-10	0
3.47067	6.60153e-05	2.23682e-10	0
3.46986	6.60153e-05	2.24875e-10	0
3.46684	6.60153e-05	2.29378e-10	0
3.46596	6.60153e-05	2.30702e-10	0
3.46558	6.60153e-05	2.31281e-10	0
3.46556	6.60153e-05	2.31302e-10	0
3.46552	6.60153e-05	2.31363e-10	0
3.46534	6.60153e-05	2.31648e-10	0
3.46521	6.60153e-05	2.31833e-10	0
3.46501	6.60153e-05	2.32144e-10	0
3.46489	6.60153e-05	2.3232e-10	0
3.46447	6.60153e-05	2.32971e-10	0
3.4638	6.60153e-05	2.33998e-10	0
3.46369	6.60153e-05	2.34169e-10	0
3.46297	6.60153e-05	2.35273e-10	0
3.46263	6.60153e-05	2.35802e-10	0
3.46195	6.60153e-05	2.36851e-10	0
3.46183	6.60153e-05	2.37038e-10	0
3.46093	6.60153e-05	2.38444e-10	0
3.46053	6.60153e-05	2.39071e-10	0
3.46011	6.60153e-05	2.39724e-10	0
3.45945	6.60153e-05	2.40775e-10	0
3.45784	6.60153e-05	2.43329e-10	0
3.45705	6.60153e-05	2.44588e-10	0
3.45701	6.60153e-05	2.44657e-10	0
3.45621	6.60153e-05	2.45947e-10	0
3.45464	6.60153e-05	2.48494e-10	0
3.45421	6.60153e-05	2.49191e-10	0
3.4525	6.60153e-05	2.51999e-10	0
3.45238	6.60153e-05	2.52206e-10	0
3.452	6.60153e-05	2.52834e-10	0
3.45159	6.60153e-05	2.53513e-10	0
3.45122	6.60153e-05	2.54127e-10	0
3.45091	6.60153e-05	2.54644e-10	0
3.4509	6.60153e-05	2.54657e-10	0
3.4488	6.60153e-05	2.58199e-10	0
3.44859	6.60153e-05	2.58552e-10	0
3.44837	6.60153e-05	2.58931e-10	0
3.44812	6.60153e-05	2.59345e-10	0
3.44809	6.60153e-05	2.59412e-10	0
3.44722	6.60153e-05	2.60895e-10	0
3.44443	6.60153e-05	2.65715e-10	0
3.44442	6.60153e-05	2.65722e-10	0
3.44373	6.60153e-05	2.66926e-10	0
3.44342	6.60153e-05	2.67468e-10	0
3.44194	6.60153e-05	2.7009e-10	0
3.44145	6.60153e-05	2.70958e-10	0
3.44141	6.60153e-05	2.71025e-10	0
3.44124	6.60153e-05	2.7133e-10	0
3.44087	6.60153e-05	2.71995e-10	0
3.44018	6.60153e-05	2.73231e-10	0
3.44002	6.60153e-05	2.73517e-10	0
3.43984	6.60153e-05	2.7383e-10	0
3.43968	6.60153e-05	2.74118e-10	0
3.43798	6.60153e-05	2.77202e-10	0
3.43731	6.60153e-05	2.78414e-10	0
3.43682	6.60153e-05	2.79307e-10	0
3.43642	6.60153e-05	2.80046e-10	0
3.43456	6.60153e-05	2.83488e-10	0
3.43244	6.60153e-05	2.87458e-10	0
3.43186	6.60153e-05	2.88556e-10	0
3.43179	6.60153e-05	2.88682e-10	0
3.43167	6.60153e-05	2.88917e-10	0
3.42936	6.60153e-05	2.93329e-10	0
3.42815	6.60153e-05	2.95676e-10	0
3.4264	6.60153e-05	2.99077e-10	0
3.42585	6.60153e-05	3.00164e-10	0
3.42413	6.60153e-05	3.03573e-10	0
3.42407	6.60153e-05	3.03696e-10	0
3.42404	6.60153e-05	3.0374e-10	0
3.42261	6.60153e-05	3.06607e-10	0
3.42052	6.60153e-05	3.1085e-10	0
3.4205	6.60153e-05	3.10879e-10	0
3.42036	6.60153e-05	3.11179e-10	0
3.42011	6.60153e-05	3.1169e-10	0
3.41962	6.60153e-05	3.12685e-10	0
3.41938	6.60153e-05	3.1318e-10	0
3.41927	6.60153e-05	3.13399e-10	0
3.41693	6.60153e-05	3.18258e-10	0
3.41644	6.60153e-05	3.19276e-10	0
3.41409	6.60153e-05	3.24247e-10	0
3.41395	6.60153e-05	3.24546e-10	0
3.41363	6.60153e-05	3.25218e-10	0
3.41311	6.60153e-05	3.26342e-10	0
3.41276	6.60153e-05	3.27095e-10	0
3.41254	6.60153e-05	3.27556e-10	0
3.41212	6.60153e-05	3.28465e-10	0
3.41181	6.60153e-05	3.29122e-10	0
3.41168	6.60153e-05	3.29417e-10	0
3.41159	6.60153e-05	3.29601e-10	0
3.41115	6.60153e-05	3.30556e-10	0
3.41079	6.60153e-05	3.31349e-10	0
3.41024	6.60153e-05	3.3254e-10	0
3.4097	6.60153e-05	3.33711e-10	0
3.40963	6.60153e-05	3.33865e-10	0
3.40904	6.60153e-05	3.35164e-10	0
3.40733	6.60153e-05	3.38947e-10	0
3.40681	6.60153e-05	3.40119e-10	0
3.40584	6.60153e-05	3.42271e-10	0
3.40583	6.60153e-05	3.42312e-10	0
3.40536	6.60153e-05	3.43367e-10	0
3.40428	6.60153e-05	3.45802e-10	0
3.40347	6.60153e-05	3.4764e-10	0
3.40339	6.60153e-05	3.4783e-10	0
3.40291	6.60153e-05	3.48918e-10	0
3.40174	6.60153e-05	3.51617e-10	0
3.40122	6.60153e-05	3.52806e-10	0
3.40108	6.60153e-05	3.53148e-10	0
3.4004	6.60153e-05	3.54709e-10	0
3.39838	6.60153e-05	3.59457e-10	0
3.39835	6.60153e-05	3.59518e-10	0
3.39591	6.60153e-05	3.65321e-10	0
3.39544	6.60153e-05	3.66449e-10	0
3.39508	6.60153e-05	3.67323e-10	0
3.39482	6.60153e-05	3.6795e-10	0
3.39257	6.60153e-05	3.73426e-10	0
3.39181	6.60153e-05	3.75285e-10	0
3.39134	6.60153e-05	3.76444e-10	0
3.39088	6.60153e-05	3.77597e-10	0
3.39032	6.60153e-05	3.78973e-10	0
3.38966	6.60153e-05	3.80619e-10	0
3.38948	6.60153e-05	3.81071e-10	0
3.38902	6.60153e-05	3.82216e-10	0
3.3888	6.60153e-05	3.82786e-10	0
3.38783	6.60153e-05	3.85222e-10	0
3.38774	6.60153e-05	3.85454e-10	0
3.38756	6.60153e-05	3.85899e-10	0
3.38744	6.60153e-05	3.8621e-10	0
3.38704	6.60153e-05	3.87221e-10	0
3.3862	6.60153e-05	3.89368e-10	0
3.38605	6.60153e-05	3.89749e-10	0
3.38584	6.60153e-05	3.90289e-10	0
3.38508	6.60153e-05	3.92226e-10	0
3.38477	6.60153e-05	3.93019e-10	0
3.38472	6.60153e-05	3.9316e-10	0
3.3847	6.60153e-05	3.93207e-10	0
3.38438	6.60153e-05	3.94041e-10	0
3.38359	6.60153e-05	3.96083e-10	0
3.38322	6.60153e-05	3.97054e-10	0
3.38303	6.60153e-05	3.97538e-10	0
3.38268	6.60153e-05	3.9845e-10	0
3.3822	6.60153e-05	3.9971e-10	0
3.38129	6.60153e-05	4.02107e-10	0
3.3806	6.60153e-05	4.03929e-10	0
3.37981	6.60153e-05	4.06034e-10	0
3.37936	6.60153e-05	4.07223e-10	0
3.37936	6.60153e-05	4.07244e-10	0
3.3786	6.60153e-05	4.09267e-10	0
3.37817	6.60153e-05	4.10435e-10	0
3.37773	6.60153e-05	4.1162e-10	0
3.3767	6.60153e-05	4.14419e-10	0
3.37654	6.60153e-05	4.14828e-10	0
3.3759	6.60153e-05	4.16596e-10	0
3.37508	6.60153e-05	4.18833e-10	0
3.37455	6.60153e-05	4.20292e-10	0
3.37232	6.60153e-05	4.2649e-10	0
3.37167	6.60153e-05	4.283e-10	0
3.37099	6.60153e-05	4.30227e-10	0
3.36993	6.60153e-05	4.33243e-10	0
3.36796	6.60153e-05	4.38856e-10	0
3.36774	6.60153e-05	4.39513e-10	0
3.36513	6.60153e-05	4.47093e-10	0
3.36491	6.60153e-05	4.47728e-10	0
3.36315	6.60153e-05	4.52953e-10	0
3.36292	6.60153e-05	4.53627e-10	0
3.36285	6.60153e-05	4.53826e-10	0
3.36241	6.60153e-05	4.55149e-10	0
3.36197	6.60153e-05	4.56459e-10	0
3.36138	6.60153e-05	4.58239e-10	0
3.36131	6.60153e-05	4.5845e-10	0
3.36059	6.60153e-05	4.60611e-10	0
3.36036	6.60153e-05	4.613e-10	0
3.35989	6.60153e-05	4.62722e-10	0
3.35979	6.60153e-05	4.63036e-10	0
3.35976	6.60153e-05	4.63114e-10	0
3.35896	6.60153e-05	4.65556e-10	0
3.35895	6.60153e-05	4.65596e-10	0
3.35885	6.60153e-05	4.65902e-10	0
3.35881	6.60153e-05	4.66037e-10	0
3.35877	6.60153e-05	4.6614e-10	0
3.3583	6.60153e-05	4.67575e-10	0
3.35789	6.60153e-05	4.68861e-10	0
3.3575	6.60153e-05	4.70056e-10	0
3.35747	6.60153e-05	4.70146e-10	0
3.35677	6.60153e-05	4.72304e-10	0
3.35608	6.60153e-05	4.74444e-10	0
3.356	6.60153e-05	4.74693e-10	0
3.3557	6.60153e-05	4.75635e-10	0
3.35553	6.60153e-05	4.76164e-10	0
3.35533	6.60153e-05	4.76795e-10	0
3.35469	6.60153e-05	4.78802e-10	0
3.35458	6.60153e-05	4.79153e-10	0
3.35402	6.60153e-05	4.8092e-10	0
3.354	6.60153e-05	4.80979e-10	0
3.35364	6.60153e-05	4.82093e-10	0
3.35296	6.60153e-05	4.84276e-10	0
3.35232	6.60153e-05	4.86305e-10	0
3.35209	6.60153e-05	4.87033e-10	0
3.35176	6.60153e-05	4.88086e-10	0
3.35073	6.60153e-05	4.91417e-10	0
3.3507	6.60153e-05	4.91509e-10	0
3.34794	6.60153e-05	5.00481e-10	0
3.34792	6.60153e-05	5.00552e-10	0
3.34534	6.60153e-05	5.09085e-10	0
3.34493	6.60153e-05	5.10465e-10	0
3.34485	6.60153e-05	5.10746e-10	0
3.34476	6.60153e-05	5.11038e-10	0
3.34385	6.60153e-05	5.14109e-10	0
3.3436	6.60153e-05	5.14949e-10	0
3.34328	6.60153e-05	5.16016e-10	0
3.34306	6.60153e-05	5.16767e-10	0
3.34297	6.60153e-05	5.17064e-10	0
3.3429	6.60153e-05	5.17318e-10	0
3.34216	6.60153e-05	5.19819e-10	0
3.34203	6.60153e-05	5.20263e-10	0
3.34163	6.60153e-05	5.21636e-10	0
3.34131	6.60153e-05	5.22731e-10	0
3.34087	6.60153e-05	5.24252e-10	0
3.34062	6.60153e-05	5.25122e-10	0
3.34049	6.60153e-05	5.2557e-10	0
3.33994	6.60153e-05	5.2746e-10	0
3.33865	6.60153e-05	5.31924e-10	0
3.33848	6.60153e-05	5.32538e-10	0
3.33839	6.60153e-05	5.32863e-10	0
3.3383	6.60153e-05	5.3315e-10	0
3.33811	6.60153e-05	5.33826e-10	0
3.33782	6.60153e-05	5.34855e-10	0
3.33751	6.60153e-05	5.35932e-10	0
3.33674	6.60153e-05	5.38647e-10	0
3.33608	6.60153e-05	5.40982e-10	0
3.33557	6.60153e-05	5.42788e-10	0
3.33515	6.60153e-05	5.443e-10	0
3.33491	6.60153e-05	5.45158e-10	0
3.33142	6.60153e-05	5.57775e-10	0
3.3311	6.60153e-05	5.58955e-10	0
3.33001	6.60153e-05	5.62955e-10	0
3.32994	6.60153e-05	5.63235e-10	0
3.32945	6.60153e-05	5.65053e-10	0
3.32868	6.60153e-05	5.67915e-10	0
3.32851	6.60153e-05	5.68538e-10	0
3.32772	6.60153e-05	5.71491e-10	0
3.32735	6.60153e-05	5.72869e-10	0
3.32708	6.60153e-05	5.73904e-10	0
3.32674	6.60153e-05	5.7517e-10	0
3.32661	6.60153e-05	5.75667e-10	0
3.32638	6.60153e-05	5.76551e-10	0
3.32634	6.60153e-05	5.76683e-10	0
3.32528	6.60153e-05	5.80706e-10	0
3.32514	6.60153e-05	5.81264e-10	0
3.32486	6.60153e-05	5.82301e-10	0
3.32308	6.60153e-05	5.89151e-10	0
3.32286	6.60153e-05	5.90022e-10	0
3.32249	6.60153e-05	5.91461e-10	0
3.32246	6.60153e-05	5.91548e-10	0
3.32183	6.60153e-05	5.93997e-10	0
3.32177	6.60153e-05	5.94263e-10	0
3.32174	6.60153e-05	5.94377e-10	0
3.32125	6.60153e-05	5.96286e-10	0
3.32123	6.60153e-05	5.96363e-10	0
3.32112	6.60153e-05	5.96799e-10	0
3.32109	6.60153e-05	5.969e-10	0
3.32072	6.60153e-05	5.98366e-10	0
3.32065	6.60153e-05	5.98612e-10	0
3.32041	6.60153e-05	5.99558e-10	0
3.31958	6.60153e-05	6.02864e-10	0
3.31931	6.60153e-05	6.03919e-10	0
3.3161	6.60153e-05	6.16785e-10	0
3.3148	6.60153e-05	6.22053e-10	0
3.3144	6.60153e-05	6.23691e-10	0
3.31423	6.60153e-05	6.24385e-10	0
3.31419	6.60153e-05	6.24572e-10	0
3.31413	6.60153e-05	6.24805e-10	0
3.3141	6.60153e-05	6.24908e-10	0
3.31336	6.60153e-05	6.27953e-10	0
3.31297	6.60153e-05	6.29592e-10	0
3.31219	6.60153e-05	6.32788e-10	0
3.31114	6.60153e-05	6.37158e-10	0
3.31101	6.60153e-05	6.37735e-10	0
3.31067	6.60153e-05	6.39148e-10	0
3.31038	6.60153e-05	6.40371e-10	0
3.30934	6.60153e-05	6.44751e-10	0
3.3059	6.60153e-05	6.59461e-10	0
3.3041	6.60153e-05	6.67298e-10	0
3.30398	6.60153e-05	6.67847e-10	0
3.30378	6.60153e-05	6.68721e-10	0
3.30323	6.60153e-05	6.71127e-10	0
3.3007	6.60153e-05	6.82341e-10	0
3.30069	6.60153e-05	6.82396e-10	0
3.30038	6.60153e-05	6.83805e-10	0
3.30014	6.60153e-05	6.84883e-10	0
3.29988	6.60153e-05	6.86035e-10	0
3.29931	6.60153e-05	6.88623e-10	0
3.2982	6.60153e-05	6.93634e-10	0
3.29756	6.60153e-05	6.96585e-10	0
3.29628	6.60153e-05	7.0242e-10	0
3.29491	6.60153e-05	7.08787e-10	0
3.29477	6.60153e-05	7.09437e-10	0
3.29471	6.60153e-05	7.09703e-10	0
3.29471	6.60153e-05	7.09722e-10	0
3.29433	6.60153e-05	7.11471e-10	0
3.29189	6.60153e-05	7.22975e-10	0
3.29131	6.60153e-05	7.2575e-10	0
3.289	6.60153e-05	7.36804e-10	0
3.28886	6.60153e-05	7.37505e-10	0
3.28856	6.60153e-05	7.38926e-10	0
3.28773	6.60153e-05	7.42969e-10	0
3.28748	6.60153e-05	7.44181e-10	0
3.28653	6.60153e-05	7.48873e-10	0
3.28481	6.60153e-05	7.57332e-10	0
3.28329	6.60153e-05	7.6492e-10	0
3.28283	6.60153e-05	7.67263e-10	0
3.28262	6.60153e-05	7.6833e-10	0
3.28257	6.60153e-05	7.68563e-10	0
3.28254	6.60153e-05	7.68728e-10	0
3.2822	6.60153e-05	7.70446e-10	0
3.28214	6.60153e-05	7.70742e-10	0
3.28179	6.60153e-05	7.72528e-10	0
3.28176	6.60153e-05	7.72672e-10	0
3.28163	6.60153e-05	7.73304e-10	0
3.28109	6.60153e-05	7.76069e-10	0
3.2806	6.60153e-05	7.78557e-10	0
3.27859	6.60153e-05	7.88912e-10	0
3.27814	6.60153e-05	7.91219e-10	0
3.27779	6.60153e-05	7.93072e-10	0
3.27606	6.60153e-05	8.02124e-10	0
3.2754	6.60153e-05	8.056e-10	0
3.27512	6.60153e-05	8.07054e-10	0
3.2743	6.60153e-05	8.11443e-10	0
3.27428	6.60153e-05	8.11517e-10	0
3.27396	6.60153e-05	8.13262e-10	0
3.27377	6.60153e-05	8.14251e-10	0
3.27313	6.60153e-05	8.17676e-10	0
3.27226	6.60153e-05	8.22373e-10	0
3.27206	6.60153e-05	8.23414e-10	0
3.27137	6.60153e-05	8.27161e-10	0
3.27128	6.60153e-05	8.27679e-10	0
3.2707	6.60153e-05	8.30841e-10	0
3.27044	6.60153e-05	8.32265e-10	0
3.27015	6.60153e-05	8.33842e-10	0
3.27001	6.60153e-05	8.34579e-10	0
3.26987	6.60153e-05	8.35387e-10	0
3.26981	6.60153e-05	8.3571e-10	0
3.26961	6.60153e-05	8.36774e-10	0
3.26934	6.60153e-05	8.38297e-10	0
3.26934	6.60153e-05	8.38297e-10	0
3.26649	6.60153e-05	8.541e-10	0
3.26634	6.60153e-05	8.54953e-10	0
3.26625	6.60153e-05	8.55456e-10	0
3.26571	6.60153e-05	8.58456e-10	0
3.26506	6.60153e-05	8.62142e-10	0
3.26426	6.60153e-05	8.66673e-10	0
3.26414	6.60153e-05	8.67344e-10	0
3.26411	6.60153e-05	8.67559e-10	0
3.26363	6.60153e-05	8.70296e-10	0
3.26354	6.60153e-05	8.70783e-10	0
3.26283	6.60153e-05	8.74871e-10	0
3.26281	6.60153e-05	8.74994e-10	0
3.2622	6.60153e-05	8.78501e-10	0
3.26206	6.60153e-05	8.7929e-10	0
3.262	6.60153e-05	8.79662e-10	0
3.26171	6.60153e-05	8.81316e-10	0
3.26155	6.60153e-05	8.82214e-10	0
3.2614	6.60153e-05	8.83092e-10	0
3.26042	6.60153e-05	8.88822e-10	0
3.25995	6.60153e-05	8.91572e-10	0
3.25923	6.60153e-05	8.95758e-10	0
3.25835	6.60153e-05	9.00974e-10	0
3.25746	6.60153e-05	9.06258e-10	0
3.25726	6.60153e-05	9.07397e-10	0
3.25721	6.60153e-05	9.07725e-10	0
3.25573	6.60153e-05	9.16561e-10	0
3.2545	6.60153e-05	9.24012e-10	0
3.25367	6.60153e-05	9.29069e-10	0
3.25233	6.60153e-05	9.37272e-10	0
3.2523	6.60153e-05	9.37417e-10	0
3.25223	6.60153e-05	9.37866e-10	0
3.25215	6.60153e-05	9.38373e-10	0
3.25155	6.60153e-05	9.42056e-10	0
3.25139	6.60153e-05	9.43068e-10	0
3.25129	6.60153e-05	9.43654e-10	0
3.25076	6.60153e-05	9.4698e-10	0
3.24927	6.60153e-05	9.56275e-10	0
3.24926	6.60153e-05	9.56325e-10	0
3.24923	6.60153e-05	9.56509e-10	0
3.24882	6.60153e-05	9.59082e-10	0
3.24808	6.60153e-05	9.6378e-10	0
3.24717	6.60153e-05	9.69545e-10	0
3.24707	6.60153e-05	9.70151e-10	0
3.24694	6.60153e-05	9.71e-10	0
3.24587	6.60153e-05	9.77857e-10	0
3.24542	6.60153e-05	9.80723e-10	0
3.2452	6.60153e-05	9.82152e-10	0
3.24457	6.60153e-05	9.86201e-10	0
3.24435	6.60153e-05	9.87667e-10	0
3.24338	6.60153e-05	9.93979e-10	0
3.2409	6.60153e-05	1.01026e-09	0
3.24081	6.60153e-05	1.01088e-09	0
3.24072	6.60153e-05	1.01143e-09	0
3.24046	6.60153e-05	1.0132e-09	0
3.23758	6.60153e-05	1.03248e-09	0
3.23727	6.60153e-05	1.03462e-09	0
3.2363	6.60153e-05	1.04124e-09	0
3.23571	6.60153e-05	1.04529e-09	0
3.23555	6.60153e-05	1.04636e-09	0
3.23552	6.60153e-05	1.04654e-09	0
3.23514	6.60153e-05	1.04919e-09	0
3.23467	6.60153e-05	1.05244e-09	0
3.23303	6.60153e-05	1.06381e-09	0
3.23254	6.60153e-05	1.06726e-09	0
3.23219	6.60153e-05	1.06966e-09	0
3.23203	6.60153e-05	1.07082e-09	0
3.23095	6.60153e-05	1.07839e-09	0
3.23054	6.60153e-05	1.08132e-09	0
3.22975	6.60153e-05	1.08696e-09	0
3.22943	6.60153e-05	1.08925e-09	0
3.22914	6.60153e-05	1.09128e-09	0
3.2287	6.60153e-05	1.09446e-09	0
3.22847	6.60153e-05	1.09611e-09	0
3.2281	6.60153e-05	1.09875e-09	0
3.22798	6.60153e-05	1.09967e-09	0
3.22795	6.60153e-05	1.09986e-09	0
3.22733	6.60153e-05	1.10435e-09	0
3.22694	6.60153e-05	1.1072e-09	0
3.22692	6.60153e-05	1.1073e-09	0
3.22646	6.60153e-05	1.11064e-09	0
3.22618	6.60153e-05	1.11269e-09	0
3.22525	6.60153e-05	1.11951e-09	0
3.22504	6.60153e-05	1.12106e-09	0
3.22431	6.60153e-05	1.12643e-09	0
3.22408	6.60153e-05	1.12818e-09	0
3.22387	6.60153e-05	1.12973e-09	0
3.22381	6.60153e-05	1.13012e-09	0
3.22276	6.60153e-05	1.13797e-09	0
3.22245	6.60153e-05	1.14025e-09	0
3.22217	6.60153e-05	1.14239e-09	0
3.22154	6.60153e-05	1.14708e-09	0
3.22126	6.60153e-05	1.1492e-09	0
3.22014	6.60153e-05	1.15768e-09	0
3.21985	6.60153e-05	1.1599e-09	0
3.21966	6.60153e-05	1.16132e-09	0
3.21955	6.60153e-05	1.16218e-09	0
3.21909	6.60153e-05	1.16568e-09	0
3.21829	6.60153e-05	1.17183e-09	0
3.21743	6.60153e-05	1.17844e-09	0
3.21718	6.60153e-05	1.1804e-09	0
3.21659	6.60153e-05	1.18495e-09	0
3.21654	6.60153e-05	1.18537e-09	0
3.21639	6.60153e-05	1.18652e-09	0
3.21497	6.60153e-05	1.19766e-09	0
3.21349	6.60153e-05	1.20935e-09	0
3.21244	6.60153e-05	1.2177e-09	0
3.21194	6.60153e-05	1.22168e-09	0
3.21182	6.60153e-05	1.2227e-09	0
3.21112	6.60153e-05	1.22825e-09	0
3.21049	6.60153e-05	1.23336e-09	0
3.20897	6.60153e-05	1.24575e-09	0
3.2089	6.60153e-05	1.24631e-09	0
3.20855	6.60153e-05	1.24922e-09	0
3.20796	6.60153e-05	1.25405e-09	0
3.20752	6.60153e-05	1.25769e-09	0
3.20725	6.60153e-05	1.25987e-09	0
3.20711	6.60153e-05	1.26103e-09	0
3.20659	6.60153e-05	1.26538e-09	0
3.20611	6.60153e-05	1.26938e-09	0
3.20584	6.60153e-05	1.27163e-09	0
3.20576	6.60153e-05	1.27222e-09	0
3.20507	6.60153e-05	1.27803e-09	0
3.20357	6.60153e-05	1.29064e-09	0
3.20338	6.60153e-05	1.2923e-09	0
3.20295	6.60153e-05	1.29596e-09	0
3.20212	6.60153e-05	1.30302e-09	0
3.20106	6.60153e-05	1.31209e-09	0
3.1998	6.60153e-05	1.323e-09	0
3.19964	6.60153e-05	1.32444e-09	0
3.19915	6.60153e-05	1.32863e-09	0
3.19907	6.60153e-05	1.32933e-09	0
3.19845	6.60153e-05	1.33481e-09	0
3.19769	6.60153e-05	1.34142e-09	0
3.19673	6.60153e-05	1.34994e-09	0
3.19658	6.60153e-05	1.35125e-09	0
3.19634	6.60153e-05	1.35343e-09	0
3.19609	6.60153e-05	1.35558e-09	0
3.19603	6.60153e-05	1.35615e-09	0
3.1952	6.60153e-05	1.36352e-09	0
3.19421	6.60153e-05	1.37242e-09	0
3.19365	6.60153e-05	1.37748e-09	0
3.19363	6.60153e-05	1.37766e-09	0
3.19316	6.60153e-05	1.38196e-09	0
3.19282	6.60153e-05	1.38504e-09	0
3.1927	6.60153e-05	1.38607e-09	0
3.19223	6.60153e-05	1.39035e-09	0
3.19211	6.60153e-05	1.39149e-09	0
3.19183	6.60153e-05	1.39401e-09	0
3.19011	6.60153e-05	1.40982e-09	0
3.18899	6.60153e-05	1.42024e-09	0
3.18888	6.60153e-05	1.42129e-09	0
3.18881	6.60153e-05	1.4219e-09	0
3.18855	6.60153e-05	1.4244e-09	0
3.18736	6.60153e-05	1.43552e-09	0
3.18664	6.60153e-05	1.44232e-09	0
3.1862	6.60153e-05	1.44651e-09	0
3.18544	6.60153e-05	1.45374e-09	0
3.18527	6.60153e-05	1.45532e-09	0
3.18469	6.60153e-05	1.46089e-09	0
3.18383	6.60153e-05	1.46922e-09	0
3.1822	6.60153e-05	1.485e-09	0
3.18054	6.60153e-05	1.50126e-09	0
3.18032	6.60153e-05	1.50338e-09	0
3.17979	6.60153e-05	1.50861e-09	0
3.17964	6.60153e-05	1.51009e-09	0
3.17891	6.60153e-05	1.51734e-09	0
3.17888	6.60153e-05	1.51764e-09	0
3.17875	6.60153e-05	1.51894e-09	0
3.17832	6.60153e-05	1.52324e-09	0
3.17703	6.60153e-05	1.53621e-09	0
3.1766	6.60153e-05	1.54057e-09	0
3.17624	6.60153e-05	1.54418e-09	0
3.17574	6.60153e-05	1.54923e-09	0
3.17566	6.60153e-05	1.55011e-09	0
3.17564	6.60153e-05	1.55026e-09	0
3.17551	6.60153e-05	1.5516e-09	0
3.17539	6.60153e-05	1.55287e-09	0
3.17493	6.60153e-05	1.55752e-09	0
3.17466	6.60153e-05	1.56028e-09	0
3.1741	6.60153e-05	1.56605e-09	0
3.17293	6.60153e-05	1.57808e-09	0
3.17214	6.60153e-05	1.58627e-09	0
3.1716	6.60153e-05	1.59196e-09	0
3.17109	6.60153e-05	1.59733e-09	0
3.17082	6.60153e-05	1.60016e-09	0
3.17073	6.60153e-05	1.60107e-09	0
3.16982	6.60153e-05	1.6107e-09	0
3.16957	6.60153e-05	1.61324e-09	0
3.16944	6.60153e-05	1.61466e-09	0
3.16942	6.60153e-05	1.61486e-09	0
3.16915	6.60153e-05	1.61777e-09	0
3.1687	6.60153e-05	1.62253e-09	0
3.16836	6.60153e-05	1.6262e-09	0
3.16797	6.60153e-05	1.63027e-09	0
3.16766	6.60153e-05	1.63367e-09	0
3.16764	6.60153e-05	1.6339e-09	0
3.16758	6.60153e-05	1.63449e-09	0
3.16737	6.60153e-05	1.63677e-09	0
3.16732	6.60153e-05	1.63734e-09	0
3.16665	6.60153e-05	1.6445e-09	0
3.16602	6.60153e-05	1.65135e-09	0
3.16557	6.60153e-05	1.65615e-09	0
3.16531	6.60153e-05	1.65898e-09	0
3.16531	6.60153e-05	1.65899e-09	0
3.16454	6.60153e-05	1.66745e-09	0
3.16433	6.60153e-05	1.66972e-09	0
3.16354	6.60153e-05	1.67844e-09	0
3.16321	6.60153e-05	1.68207e-09	0
3.16289	6.60153e-05	1.6856e-09	0
3.16237	6.60153e-05	1.69138e-09	0
3.16235	6.60153e-05	1.69157e-09	0
3.16151	6.60153e-05	1.70095e-09	0
3.16043	6.60153e-05	1.71298e-09	0
3.15993	6.60153e-05	1.71859e-09	0
3.1595	6.60153e-05	1.72349e-09	0
3.1593	6.60153e-05	1.72579e-09	0
3.15915	6.60153e-05	1.72744e-09	0
3.15844	6.60153e-05	1.73555e-09	0
3.15809	6.60153e-05	1.73954e-09	0
3.15758	6.60153e-05	1.74535e-09	0
3.15737	6.60153e-05	1.74777e-09	0
3.15727	6.60153e-05	1.74891e-09	0
3.15634	6.60153e-05	1.75959e-09	0
3.15594	6.60153e-05	1.76419e-09	0
3.15578	6.60153e-05	1.76608e-09	0
3.15543	6.60153e-05	1.7702e-09	0
3.15477	6.60153e-05	1.77778e-09	0
3.15272	6.60153e-05	1.80186e-09	0
3.15233	6.60153e-05	1.8065e-09	0
3.1521	6.60153e-05	1.80928e-09	0
3.15183	6.60153e-05	1.81247e-09	0
3.15181	6.60153e-05	1.81272e-09	0
3.15138	6.60153e-05	1.81779e-09	0
3.15137	6.60153e-05	1.81796e-09	0
3.15106	6.60153e-05	1.82159e-09	0
